time,temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),relative_humidity_2m_mean (%),wind_speed_10m_mean (km/h),ville
2021-04-21,13.4,18.2,7.7,62,18.7,New York
2021-04-21,11.6,17.6,4.0,70,10.2,Paris
2021-04-21,13.6,18.5,8.4,71,12.4,Sydney
2021-04-21,16.2,23.6,9.5,33,16.9,Tokyo
2021-04-22,18.1,23.2,13.2,82,10.7,Antananarivo
2021-04-22,18.8,23.9,14.8,79,6.4,Nairobi
2021-04-22,4.8,8.1,1.3,46,27.5,New York
2021-04-22,10.8,16.3,5.6,59,15.6,Paris
2021-04-22,13.1,19.0,7.7,58,12.6,Sydney
2021-04-22,15.2,25.5,7.0,51,23.3,Tokyo
2021-04-23,17.9,22.7,14.4,84,11.4,Antananarivo
2021-04-23,18.4,24.1,15.6,85,6.3,Nairobi
2021-04-23,8.0,15.5,1.9,45,19.7,New York
2021-04-23,11.6,18.2,4.4,52,13.3,Paris
2021-04-23,13.8,20.8,8.9,70,10.6,Sydney
2021-04-23,12.7,18.5,7.0,61,12.0,Tokyo
2021-04-24,17.9,23.1,14.5,82,13.0,Antananarivo
2021-04-24,18.7,24.2,15.6,85,7.4,Nairobi
2021-04-24,12.6,20.0,5.1,48,14.4,New York
2021-04-24,12.4,19.2,4.9,51,14.5,Paris
2021-04-24,14.4,20.8,9.5,71,9.2,Sydney
2021-04-24,15.1,19.6,10.6,63,14.2,Tokyo
2021-04-25,18.5,22.4,15.8,83,11.4,Antananarivo
2021-04-25,17.8,22.1,15.4,88,5.7,Nairobi
2021-04-25,12.0,16.6,8.5,71,12.5,New York
2021-04-25,11.3,16.5,6.5,50,20.6,Paris
2021-04-25,14.6,19.7,10.6,84,8.7,Sydney
2021-04-25,14.2,21.4,7.0,47,21.7,Tokyo
2021-04-26,18.5,23.2,15.6,86,10.3,Antananarivo
2021-04-26,18.4,23.3,12.8,76,5.8,Nairobi
2021-04-26,9.6,13.9,3.6,51,21.9,New York
2021-04-26,11.6,17.9,5.0,47,18.7,Paris
2021-04-26,15.4,21.1,11.7,82,7.5,Sydney
2021-04-26,12.3,18.0,7.5,45,16.9,Tokyo
2021-04-27,18.2,22.5,15.0,84,11.1,Antananarivo
2021-04-27,18.5,23.5,14.4,80,7.1,Nairobi
2021-04-27,9.5,14.5,3.8,48,10.1,New York
2021-04-27,11.6,18.5,4.1,46,8.1,Paris
2021-04-27,16.3,21.8,12.8,84,6.5,Sydney
2021-04-27,14.7,18.4,9.3,62,18.4,Tokyo
2021-04-28,18.7,23.6,14.5,81,11.7,Antananarivo
2021-04-28,19.0,24.2,16.1,80,8.8,Nairobi
2021-04-28,15.0,27.0,8.1,74,7.0,New York
2021-04-28,12.1,19.1,7.0,57,8.7,Paris
2021-04-28,15.6,20.7,10.4,83,7.1,Sydney
2021-04-28,18.7,22.8,16.0,62,27.4,Tokyo
2021-04-29,18.5,23.7,14.7,82,13.5,Antananarivo
2021-04-29,18.8,23.8,15.6,78,8.6,Nairobi
2021-04-29,17.8,22.8,12.5,79,11.7,New York
2021-04-29,10.0,13.7,6.6,64,11.3,Paris
2021-04-29,15.9,21.3,11.8,86,7.8,Sydney
2021-04-29,16.4,18.6,12.1,85,26.0,Tokyo
2021-04-30,18.4,23.5,14.6,82,10.0,Antananarivo
2021-04-30,18.9,24.0,15.4,76,7.7,Nairobi
2021-04-30,17.4,20.3,14.0,62,29.1,New York
2021-04-30,9.5,13.7,5.2,59,7.2,Paris
2021-04-30,16.4,21.3,12.2,88,5.4,Sydney
2021-04-30,16.9,22.5,12.0,70,15.1,Tokyo
2021-05-01,18.9,25.0,14.7,82,6.5,Antananarivo
2021-05-01,18.6,23.8,15.6,79,5.7,Nairobi
2021-05-01,10.5,17.4,5.0,48,26.9,New York
2021-05-01,8.6,10.7,6.7,75,6.9,Paris
2021-05-01,17.1,21.8,13.0,86,7.0,Sydney
2021-05-01,17.3,21.4,12.4,77,27.7,Tokyo
2021-05-02,18.9,24.8,15.6,86,3.4,Antananarivo
2021-05-02,19.1,24.6,15.9,78,5.0,Nairobi
2021-05-02,17.1,26.2,11.2,45,17.6,New York
2021-05-02,8.7,13.4,3.8,74,7.5,Paris
2021-05-02,17.0,22.2,12.1,85,8.7,Sydney
2021-05-02,14.5,21.3,8.9,51,23.0,Tokyo
2021-05-03,18.2,23.7,14.5,82,6.8,Antananarivo
2021-05-03,18.4,23.4,15.6,86,4.7,Nairobi
2021-05-03,15.2,21.8,11.5,72,11.7,New York
2021-05-03,11.0,16.6,3.6,57,16.3,Paris
2021-05-03,17.1,23.0,13.5,82,8.7,Sydney
2021-05-03,14.8,19.7,8.5,57,14.0,Tokyo
2021-05-04,17.7,23.6,12.7,82,6.5,Antananarivo
2021-05-04,18.8,23.4,15.9,82,4.7,Nairobi
2021-05-04,14.9,22.2,11.2,87,10.7,New York
2021-05-04,11.0,13.8,8.3,67,25.1,Paris
2021-05-04,14.8,17.1,13.4,93,9.3,Sydney
2021-05-04,17.9,23.5,12.8,61,17.8,Tokyo
2021-05-05,17.2,24.2,12.0,83,6.5,Antananarivo
2021-05-05,17.9,23.0,14.6,85,5.1,Nairobi
2021-05-05,12.3,15.4,10.8,93,10.5,New York
2021-05-05,9.0,13.3,5.9,62,17.2,Paris
2021-05-05,17.2,18.5,15.4,91,15.5,Sydney
2021-05-05,18.0,21.5,15.2,74,31.4,Tokyo
2021-05-06,18.8,24.9,14.0,78,7.8,Antananarivo
2021-05-06,18.1,23.7,13.7,80,5.2,Nairobi
2021-05-06,12.9,17.3,8.7,62,18.5,New York
2021-05-06,8.6,11.0,6.7,79,10.4,Paris
2021-05-06,18.8,20.3,17.9,91,19.1,Sydney
2021-05-06,18.0,23.0,13.6,78,10.8,Tokyo
2021-05-07,18.5,23.5,15.3,75,6.4,Antananarivo
2021-05-07,18.0,23.2,13.4,83,5.0,Nairobi
2021-05-07,12.2,16.5,7.8,56,11.8,New York
2021-05-07,10.0,15.1,4.2,62,9.3,Paris
2021-05-07,16.9,20.4,13.5,90,12.2,Sydney
2021-05-07,16.3,19.6,11.3,83,9.5,Tokyo
2021-05-08,17.7,21.7,14.5,80,8.3,Antananarivo
2021-05-08,18.8,24.0,14.9,82,4.6,Nairobi
2021-05-08,10.3,11.6,8.5,77,9.6,New York
2021-05-08,14.6,21.1,8.1,66,16.7,Paris
2021-05-08,17.8,24.1,14.0,74,7.1,Sydney
2021-05-08,20.1,23.2,18.1,68,22.4,Tokyo
2021-05-09,17.7,22.3,14.1,81,6.2,Antananarivo
2021-05-09,18.3,22.2,15.5,83,4.4,Nairobi
2021-05-09,10.2,16.8,5.7,74,11.7,New York
2021-05-09,19.2,26.5,13.8,63,19.9,Paris
2021-05-09,15.4,19.3,11.9,84,7.0,Sydney
2021-05-09,20.2,26.9,13.6,50,21.5,Tokyo
2021-05-10,17.1,21.9,11.5,82,10.1,Antananarivo
2021-05-10,17.1,22.3,14.4,87,6.1,Nairobi
2021-05-10,10.9,15.1,8.1,78,14.8,New York
2021-05-10,14.8,18.3,10.2,70,17.1,Paris
2021-05-10,17.1,22.5,13.4,70,8.1,Sydney
2021-05-10,19.3,23.8,14.2,47,17.7,Tokyo
2021-05-11,16.9,22.1,12.1,79,7.8,Antananarivo
2021-05-11,17.0,20.3,14.7,89,4.7,Nairobi
2021-05-11,12.1,16.8,8.0,59,15.0,New York
2021-05-11,12.5,15.7,8.4,70,10.9,Paris
2021-05-11,16.0,21.2,12.9,82,6.7,Sydney
2021-05-11,17.1,19.1,14.6,59,12.7,Tokyo
2021-05-12,17.0,22.4,12.8,80,10.2,Antananarivo
2021-05-12,17.1,20.6,15.4,88,3.8,Nairobi
2021-05-12,11.8,17.9,5.8,52,16.0,New York
2021-05-12,11.8,15.8,7.5,76,12.5,Paris
2021-05-12,15.8,19.7,13.3,90,9.1,Sydney
2021-05-12,18.3,21.3,16.0,60,13.1,Tokyo
2021-05-13,16.8,21.2,12.9,82,11.1,Antananarivo
2021-05-13,18.0,22.8,15.5,87,5.6,Nairobi
2021-05-13,13.4,19.2,7.3,51,8.5,New York
2021-05-13,11.5,15.6,8.5,77,12.6,Paris
2021-05-13,15.3,21.2,10.5,71,11.2,Sydney
2021-05-13,18.5,20.8,16.4,79,13.2,Tokyo
2021-05-14,17.1,21.6,12.2,81,13.0,Antananarivo
2021-05-14,17.9,21.9,15.2,81,4.6,Nairobi
2021-05-14,14.8,22.0,7.5,55,8.1,New York
2021-05-14,10.7,14.2,7.3,81,13.3,Paris
2021-05-14,13.2,18.0,9.6,60,16.6,Sydney
2021-05-14,21.4,27.9,17.6,73,13.4,Tokyo
2021-05-15,16.6,21.9,12.9,82,12.6,Antananarivo
2021-05-15,17.7,22.8,13.2,74,5.9,Nairobi
2021-05-15,16.3,22.7,8.3,52,8.5,New York
2021-05-15,11.8,15.7,8.9,79,18.7,Paris
2021-05-15,11.2,16.4,6.9,54,20.8,Sydney
2021-05-15,21.4,26.8,17.6,66,25.6,Tokyo
2021-05-16,16.0,21.6,12.5,80,9.2,Antananarivo
2021-05-16,17.9,23.6,12.5,78,5.8,Nairobi
2021-05-16,16.4,21.7,10.1,52,11.2,New York
2021-05-16,12.5,16.6,9.2,78,19.2,Paris
2021-05-16,11.6,16.5,8.7,60,16.0,Sydney
2021-05-16,21.0,22.8,20.0,78,30.6,Tokyo
2021-05-17,16.3,22.5,11.3,77,6.9,Antananarivo
2021-05-17,18.5,24.2,14.3,76,5.6,Nairobi
2021-05-17,16.4,22.9,9.6,64,8.0,New York
2021-05-17,12.3,15.3,9.9,78,20.7,Paris
2021-05-17,12.3,18.0,7.1,70,11.3,Sydney
2021-05-17,23.1,25.2,21.3,84,27.6,Tokyo
2021-05-18,16.1,22.8,10.0,74,8.9,Antananarivo
2021-05-18,18.5,23.4,14.5,77,5.9,Nairobi
2021-05-18,18.8,26.5,11.1,52,9.6,New York
2021-05-18,12.1,15.8,8.8,74,13.2,Paris
2021-05-18,11.7,18.1,6.6,77,8.0,Sydney
2021-05-18,19.4,24.5,16.9,81,19.7,Tokyo
2021-05-19,15.5,21.4,12.3,80,14.5,Antananarivo
2021-05-19,18.0,23.5,13.8,76,5.9,Nairobi
2021-05-19,21.2,28.6,13.0,50,12.0,New York
2021-05-19,11.4,14.7,8.6,74,16.3,Paris
2021-05-19,11.7,18.9,5.9,80,8.8,Sydney
2021-05-19,17.5,19.5,15.5,93,7.8,Tokyo
2021-05-20,14.7,18.5,10.6,74,17.7,Antananarivo
2021-05-20,18.4,23.8,13.0,74,6.1,Nairobi
2021-05-20,17.3,21.6,12.4,62,12.4,New York
2021-05-20,12.6,17.2,6.2,67,17.2,Paris
2021-05-20,12.7,19.6,8.1,72,9.3,Sydney
2021-05-20,20.4,22.9,17.9,87,15.2,Tokyo
2021-05-21,12.8,18.0,8.1,79,12.0,Antananarivo
2021-05-21,17.8,24.3,13.2,77,5.7,Nairobi
2021-05-21,16.8,23.0,11.7,66,11.1,New York
2021-05-21,13.6,16.7,10.7,59,26.6,Paris
2021-05-21,12.5,16.7,7.8,87,11.6,Sydney
2021-05-21,21.1,25.3,17.8,86,32.5,Tokyo
2021-05-22,14.2,19.9,9.3,77,11.5,Antananarivo
2021-05-22,17.4,23.7,12.4,73,5.4,Nairobi
2021-05-22,23.0,30.8,16.7,55,11.4,New York
2021-05-22,12.3,16.4,9.1,65,23.9,Paris
2021-05-22,13.0,18.4,8.7,87,9.0,Sydney
2021-05-22,18.5,22.3,15.0,85,10.3,Tokyo
2021-05-23,15.5,21.0,11.0,77,9.8,Antananarivo
2021-05-23,18.5,24.8,12.7,73,6.4,Nairobi
2021-05-23,25.0,31.6,19.6,58,16.7,New York
2021-05-23,12.9,16.5,7.8,63,19.6,Paris
2021-05-23,15.1,18.4,12.4,88,8.0,Sydney
2021-05-23,18.8,22.4,14.8,79,14.2,Tokyo
2021-05-24,15.5,20.6,11.8,78,7.5,Antananarivo
2021-05-24,18.1,22.5,14.9,79,6.5,Nairobi
2021-05-24,17.7,26.2,14.5,57,18.2,New York
2021-05-24,12.1,16.0,8.9,67,25.1,Paris
2021-05-24,14.5,18.7,10.3,90,6.2,Sydney
2021-05-24,20.6,26.0,16.3,71,19.6,Tokyo
2021-05-25,15.4,20.5,12.1,78,6.0,Antananarivo
2021-05-25,17.8,22.8,12.3,78,6.4,Nairobi
2021-05-25,16.6,21.6,13.1,61,15.4,New York
2021-05-25,11.6,15.3,7.7,70,21.8,Paris
2021-05-25,16.1,20.4,14.1,69,14.1,Sydney
2021-05-25,20.5,26.5,14.6,70,15.5,Tokyo
2021-05-26,15.5,20.5,11.9,75,4.3,Antananarivo
2021-05-26,16.9,21.5,11.9,74,7.1,Nairobi
2021-05-26,22.4,29.3,17.4,72,16.3,New York
2021-05-26,11.9,14.7,9.7,78,17.6,Paris
2021-05-26,14.0,19.5,9.5,57,18.8,Sydney
2021-05-26,20.0,23.6,16.8,67,12.2,Tokyo
2021-05-27,15.2,21.5,9.9,75,6.1,Antananarivo
2021-05-27,17.1,22.3,12.4,74,7.2,Nairobi
2021-05-27,23.3,27.7,18.6,64,17.0,New York
2021-05-27,13.2,18.5,5.9,71,5.4,Paris
2021-05-27,13.3,17.9,10.8,59,18.8,Sydney
2021-05-27,16.0,19.6,14.4,88,9.6,Tokyo
2021-05-28,15.0,21.5,8.8,73,5.4,Antananarivo
2021-05-28,17.9,22.7,14.8,76,5.8,Nairobi
2021-05-28,16.4,21.9,12.3,59,18.0,New York
2021-05-28,15.1,20.7,9.2,71,9.6,Paris
2021-05-28,12.4,16.2,9.5,52,21.9,Sydney
2021-05-28,20.8,24.4,18.3,72,22.6,Tokyo
2021-05-29,15.3,22.9,7.7,74,6.0,Antananarivo
2021-05-29,18.2,23.4,15.4,78,6.1,Nairobi
2021-05-29,10.0,11.6,8.4,87,28.3,New York
2021-05-29,16.1,21.6,9.5,64,11.2,Paris
2021-05-29,12.7,15.2,10.6,61,18.8,Sydney
2021-05-29,21.1,26.4,17.2,72,21.5,Tokyo
2021-05-30,16.6,23.5,9.2,77,6.0,Antananarivo
2021-05-30,17.5,22.0,15.2,81,6.4,Nairobi
2021-05-30,9.7,11.5,8.4,89,23.2,New York
2021-05-30,16.9,22.2,10.8,59,12.9,Paris
2021-05-30,11.4,15.6,5.9,76,13.7,Sydney
2021-05-30,19.7,24.3,16.0,76,10.3,Tokyo
2021-05-31,17.6,23.4,11.2,77,4.3,Antananarivo
2021-05-31,17.1,22.4,13.2,76,7.3,Nairobi
2021-05-31,13.1,20.5,9.4,77,15.8,New York
2021-05-31,17.7,23.4,10.7,54,12.2,Paris
2021-05-31,10.8,17.5,6.3,81,7.4,Sydney
2021-05-31,19.7,23.5,15.6,72,13.7,Tokyo
2021-06-01,16.7,21.3,13.3,83,8.0,Antananarivo
2021-06-01,16.7,22.6,13.3,73,7.7,Nairobi
2021-06-01,16.5,23.8,9.5,72,9.2,New York
2021-06-01,19.6,26.7,10.4,58,9.4,Paris
2021-06-01,11.0,18.0,6.6,81,7.2,Sydney
2021-06-01,20.2,24.4,17.7,74,12.5,Tokyo
2021-06-02,15.8,21.2,11.5,78,10.9,Antananarivo
2021-06-02,17.0,23.5,12.5,69,7.4,Nairobi
2021-06-02,17.4,21.7,12.6,77,10.6,New York
2021-06-02,20.1,26.2,13.9,77,11.2,Paris
2021-06-02,12.8,19.7,7.7,80,7.0,Sydney
2021-06-02,21.0,25.3,17.7,77,15.0,Tokyo
2021-06-03,16.0,22.1,10.3,78,7.4,Antananarivo
2021-06-03,17.7,23.5,12.1,76,4.8,Nairobi
2021-06-03,17.1,22.4,13.1,88,9.3,New York
2021-06-03,20.8,25.9,17.1,78,5.2,Paris
2021-06-03,11.7,13.9,10.4,91,10.5,Sydney
2021-06-03,21.9,25.3,19.8,72,22.8,Tokyo
2021-06-04,16.6,22.1,12.3,79,4.7,Antananarivo
2021-06-04,17.2,23.2,11.9,79,5.9,Nairobi
2021-06-04,20.9,25.4,17.6,86,11.0,New York
2021-06-04,17.2,20.8,14.8,88,10.9,Paris
2021-06-04,13.1,18.8,6.9,69,14.3,Sydney
2021-06-04,21.0,23.3,18.6,89,24.1,Tokyo
2021-06-05,16.0,22.2,11.4,76,7.7,Antananarivo
2021-06-05,17.1,21.6,13.6,76,5.9,Nairobi
2021-06-05,23.1,31.5,17.1,76,12.6,New York
2021-06-05,16.7,20.0,13.7,73,13.7,Paris
2021-06-05,10.1,15.5,5.9,71,9.1,Sydney
2021-06-05,20.8,24.4,18.5,81,12.1,Tokyo
2021-06-06,14.9,19.3,11.0,78,13.5,Antananarivo
2021-06-06,17.0,22.0,12.1,73,7.1,Nairobi
2021-06-06,25.6,31.4,20.2,64,11.5,New York
2021-06-06,17.3,21.8,11.4,67,9.7,Paris
2021-06-06,10.7,18.0,5.5,80,8.4,Sydney
2021-06-06,20.3,22.4,18.4,86,8.6,Tokyo
2021-06-07,13.4,17.9,10.7,77,16.9,Antananarivo
2021-06-07,16.2,22.6,11.2,74,6.7,Nairobi
2021-06-07,25.4,30.3,20.8,74,11.3,New York
2021-06-07,18.3,22.4,13.6,68,8.3,Paris
2021-06-07,13.2,18.3,10.4,63,14.3,Sydney
2021-06-07,21.6,26.4,17.6,80,7.8,Tokyo
2021-06-08,12.6,18.2,7.4,73,14.6,Antananarivo
2021-06-08,16.4,22.2,10.6,74,7.3,Nairobi
2021-06-08,25.3,30.2,21.8,85,9.6,New York
2021-06-08,18.8,24.3,12.3,67,7.6,Paris
2021-06-08,12.7,17.5,8.2,82,12.7,Sydney
2021-06-08,23.3,29.7,17.9,71,11.4,Tokyo
2021-06-09,13.2,18.6,7.9,76,14.0,Antananarivo
2021-06-09,16.6,20.3,13.8,83,6.5,Nairobi
2021-06-09,25.3,30.4,21.4,83,8.1,New York
2021-06-09,20.5,26.2,13.2,64,6.0,Paris
2021-06-09,8.8,13.7,5.0,72,15.2,Sydney
2021-06-09,23.1,29.5,17.2,67,12.6,Tokyo
2021-06-10,13.5,19.6,9.5,77,13.2,Antananarivo
2021-06-10,16.5,22.2,12.0,76,6.0,Nairobi
2021-06-10,23.6,26.5,19.9,68,13.4,New York
2021-06-10,20.8,26.0,15.5,63,8.4,Paris
2021-06-10,7.2,9.8,4.2,93,7.2,Sydney
2021-06-10,22.9,28.4,19.2,73,13.2,Tokyo
2021-06-11,13.8,19.7,9.6,77,11.5,Antananarivo
2021-06-11,17.0,22.6,12.0,73,6.4,Nairobi
2021-06-11,17.7,20.7,15.3,69,11.3,New York
2021-06-11,20.5,25.6,14.3,70,9.5,Paris
2021-06-11,10.7,15.2,8.5,73,15.2,Sydney
2021-06-11,23.0,28.0,19.6,67,18.3,Tokyo
2021-06-12,15.8,20.0,12.2,79,10.6,Antananarivo
2021-06-12,16.5,23.4,12.0,76,5.0,Nairobi
2021-06-12,18.5,21.3,16.9,80,9.3,New York
2021-06-12,19.2,23.6,14.8,74,10.6,Paris
2021-06-12,11.1,16.8,6.8,71,12.7,Sydney
2021-06-12,23.6,27.3,19.7,67,20.3,Tokyo
2021-06-13,15.9,19.4,14.2,90,8.3,Antananarivo
2021-06-13,15.6,21.9,11.7,76,5.0,Nairobi
2021-06-13,18.5,23.6,14.7,79,10.0,New York
2021-06-13,20.2,25.7,14.2,56,11.6,Paris
2021-06-13,11.3,17.0,7.3,68,13.4,Sydney
2021-06-13,23.6,27.6,20.4,66,12.9,Tokyo
2021-06-14,14.7,18.2,10.5,90,5.6,Antananarivo
2021-06-14,16.9,23.9,10.4,73,5.0,Nairobi
2021-06-14,19.0,21.3,17.6,82,14.6,New York
2021-06-14,22.2,29.8,12.7,55,6.9,Paris
2021-06-14,11.4,16.7,7.0,83,9.2,Sydney
2021-06-14,20.9,22.9,18.5,85,10.0,Tokyo
2021-06-15,14.4,21.8,10.2,80,9.0,Antananarivo
2021-06-15,17.3,23.5,11.0,78,5.3,Nairobi
2021-06-15,20.7,25.4,17.3,77,9.5,New York
2021-06-15,23.2,29.4,15.8,60,7.0,Paris
2021-06-15,11.3,16.2,8.3,92,7.7,Sydney
2021-06-15,23.3,27.5,20.1,76,10.1,Tokyo
2021-06-16,13.9,18.5,9.7,82,12.2,Antananarivo
2021-06-16,17.5,22.3,14.4,76,6.2,Nairobi
2021-06-16,19.7,23.3,15.3,60,15.7,New York
2021-06-16,25.7,32.1,17.4,58,8.7,Paris
2021-06-16,12.8,17.1,9.0,79,12.8,Sydney
2021-06-16,21.9,26.4,18.7,79,15.2,Tokyo
2021-06-17,12.6,18.7,8.2,82,8.5,Antananarivo
2021-06-17,16.9,22.1,12.5,78,5.2,Nairobi
2021-06-17,18.6,24.0,12.3,52,10.7,New York
2021-06-17,24.0,28.6,20.5,70,11.4,Paris
2021-06-17,12.1,16.1,9.2,66,15.5,Sydney
2021-06-17,21.0,25.5,16.4,73,13.6,Tokyo
2021-06-18,13.7,21.0,7.4,75,6.6,Antananarivo
2021-06-18,17.3,22.4,13.5,73,7.1,Nairobi
2021-06-18,20.1,27.5,13.3,61,11.8,New York
2021-06-18,22.1,26.3,19.3,75,16.1,Paris
2021-06-18,13.4,16.8,10.4,61,24.7,Sydney
2021-06-18,23.0,26.4,20.7,71,20.4,Tokyo
2021-06-19,13.9,20.5,9.1,76,12.8,Antananarivo
2021-06-19,17.3,22.5,14.2,75,6.6,Nairobi
2021-06-19,24.4,32.3,19.5,62,14.3,New York
2021-06-19,20.1,24.7,16.4,84,7.2,Paris
2021-06-19,12.5,13.8,11.2,82,28.3,Sydney
2021-06-19,20.7,21.7,19.3,89,20.6,Tokyo
2021-06-20,13.6,18.3,9.9,80,16.8,Antananarivo
2021-06-20,16.4,22.1,13.0,72,7.1,Nairobi
2021-06-20,22.4,29.2,17.2,79,12.3,New York
2021-06-20,19.6,23.8,15.6,76,8.0,Paris
2021-06-20,12.5,14.6,10.6,86,18.1,Sydney
2021-06-20,22.6,27.5,19.8,81,12.5,Tokyo
2021-06-21,12.8,16.4,9.2,82,15.1,Antananarivo
2021-06-21,16.3,22.3,11.4,68,6.6,Nairobi
2021-06-21,24.6,27.8,21.6,83,14.7,New York
2021-06-21,19.8,23.7,16.2,74,7.7,Paris
2021-06-21,11.6,15.7,8.8,87,11.2,Sydney
2021-06-21,22.1,25.4,19.1,80,12.7,Tokyo
2021-06-22,12.7,17.6,9.3,75,11.3,Antananarivo
2021-06-22,16.4,20.9,12.8,76,7.1,Nairobi
2021-06-22,21.9,25.2,17.6,85,15.7,New York
2021-06-22,16.0,20.6,13.6,87,12.0,Paris
2021-06-22,12.4,16.3,9.1,90,6.7,Sydney
2021-06-22,22.3,25.9,19.2,78,11.1,Tokyo
2021-06-23,12.1,17.1,8.4,78,9.7,Antananarivo
2021-06-23,15.5,19.8,11.9,76,6.1,Nairobi
2021-06-23,17.6,23.2,12.3,60,14.0,New York
2021-06-23,14.8,17.1,12.7,79,14.2,Paris
2021-06-23,14.8,18.1,13.3,77,13.3,Sydney
2021-06-23,20.9,24.0,17.7,82,9.1,Tokyo
2021-06-24,12.9,18.8,7.0,76,8.9,Antananarivo
2021-06-24,16.1,22.5,11.4,72,5.5,Nairobi
2021-06-24,18.6,22.7,13.5,66,10.1,New York
2021-06-24,15.3,19.5,11.2,70,10.5,Paris
2021-06-24,14.7,20.1,9.3,77,13.5,Sydney
2021-06-24,22.7,25.4,20.4,78,13.3,Tokyo
2021-06-25,13.6,19.0,10.1,79,6.8,Antananarivo
2021-06-25,16.0,22.2,10.9,78,5.1,Nairobi
2021-06-25,18.9,24.2,15.0,76,10.3,New York
2021-06-25,16.2,22.0,10.0,81,7.7,Paris
2021-06-25,12.9,18.3,8.7,66,14.5,Sydney
2021-06-25,22.7,26.3,18.9,81,9.0,Tokyo
2021-06-26,13.4,18.7,9.6,80,5.4,Antananarivo
2021-06-26,16.9,22.1,12.1,78,5.2,Nairobi
2021-06-26,22.0,26.2,18.5,87,14.7,New York
2021-06-26,17.8,20.8,15.0,85,7.1,Paris
2021-06-26,10.6,17.3,5.1,73,12.5,Sydney
2021-06-26,23.9,27.8,21.1,76,9.0,Tokyo
2021-06-27,14.1,19.7,10.7,79,8.1,Antananarivo
2021-06-27,16.0,20.5,13.2,79,7.0,Nairobi
2021-06-27,25.2,29.2,22.1,82,17.5,New York
2021-06-27,18.8,21.5,16.6,83,6.5,Paris
2021-06-27,10.7,17.2,6.4,76,8.9,Sydney
2021-06-27,22.9,26.9,19.3,79,10.1,Tokyo
2021-06-28,13.6,20.1,8.0,75,8.2,Antananarivo
2021-06-28,16.2,21.8,13.1,72,7.8,Nairobi
2021-06-28,27.2,32.5,22.9,72,16.4,New York
2021-06-28,18.2,22.2,14.6,82,7.2,Paris
2021-06-28,12.5,15.4,9.7,82,10.6,Sydney
2021-06-28,23.6,28.9,19.6,76,18.3,Tokyo
2021-06-29,14.7,21.1,9.3,76,7.0,Antananarivo
2021-06-29,16.6,22.2,13.5,72,6.8,Nairobi
2021-06-29,28.5,33.5,24.0,70,13.5,New York
2021-06-29,15.5,18.9,12.3,86,5.4,Paris
2021-06-29,12.3,15.5,9.8,93,6.0,Sydney
2021-06-29,22.0,27.4,18.6,81,14.0,Tokyo
2021-06-30,13.8,19.3,9.0,81,10.4,Antananarivo
2021-06-30,16.4,21.8,12.7,73,5.5,Nairobi
2021-06-30,29.7,35.4,24.9,66,13.0,New York
2021-06-30,15.4,18.1,13.4,84,12.8,Paris
2021-06-30,12.1,16.4,8.5,93,4.9,Sydney
2021-06-30,21.9,23.7,20.4,85,11.7,Tokyo
2021-07-01,13.7,19.9,8.0,79,8.4,Antananarivo
2021-07-01,17.2,23.5,10.3,72,5.4,Nairobi
2021-07-01,25.9,30.4,22.7,76,8.0,New York
2021-07-01,16.8,21.2,12.0,78,6.9,Paris
2021-07-01,13.2,16.9,11.2,91,6.6,Sydney
2021-07-01,21.0,22.9,20.0,92,6.4,Tokyo
2021-07-02,14.7,21.1,9.6,79,9.4,Antananarivo
2021-07-02,16.7,23.1,11.8,76,5.7,Nairobi
2021-07-02,22.3,24.4,21.2,89,6.3,New York
2021-07-02,19.8,24.8,12.6,75,5.5,Paris
2021-07-02,11.8,18.2,6.5,85,8.2,Sydney
2021-07-02,20.8,21.4,20.2,96,11.2,Tokyo
2021-07-03,14.5,19.3,11.4,80,11.3,Antananarivo
2021-07-03,16.3,22.3,11.0,75,6.5,Nairobi
2021-07-03,18.2,21.4,16.5,90,15.8,New York
2021-07-03,20.2,23.5,16.9,74,8.0,Paris
2021-07-03,11.0,18.0,4.6,75,8.3,Sydney
2021-07-03,21.3,24.4,19.4,89,14.3,Tokyo
2021-07-04,13.6,20.9,9.1,76,9.0,Antananarivo
2021-07-04,16.3,22.1,11.8,71,6.1,Nairobi
2021-07-04,19.6,25.0,15.6,77,7.9,New York
2021-07-04,17.8,21.9,15.6,86,10.7,Paris
2021-07-04,9.3,14.3,5.6,69,13.2,Sydney
2021-07-04,20.4,21.5,19.6,93,9.7,Tokyo
2021-07-05,13.8,20.1,8.6,80,9.3,Antananarivo
2021-07-05,15.4,20.3,10.5,77,5.3,Nairobi
2021-07-05,22.2,26.3,18.0,84,8.9,New York
2021-07-05,18.2,21.6,15.0,79,10.9,Paris
2021-07-05,9.5,15.4,5.5,69,13.5,Sydney
2021-07-05,22.6,25.8,20.7,89,6.3,Tokyo
2021-07-06,14.2,20.5,8.3,79,7.9,Antananarivo
2021-07-06,16.1,21.5,11.7,73,7.4,Nairobi
2021-07-06,26.2,33.3,21.9,71,18.1,New York
2021-07-06,18.4,20.8,15.6,66,22.2,Paris
2021-07-06,9.1,14.9,3.4,74,9.0,Sydney
2021-07-06,25.1,27.8,23.5,87,7.9,Tokyo
2021-07-07,14.2,17.3,11.8,84,9.8,Antananarivo
